,text,favorited,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,retweeted,longitude,latitude
493,Tequila time. With the best. @kayarayneee @ChristyyDub,FALSE,NA,8/9/2013 2:51,FALSE,NA,3.65667E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kimhense,0,FALSE,NA,NA
494,Fucking tequila<ed><U+00A0><U+00BD><ed><U+00B8><U+009D>,FALSE,NA,8/9/2013 2:51,FALSE,NA,3.65667E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JLanggle,0,FALSE,NA,NA
495,tequila shots with the famjam hahah wut,FALSE,NA,8/9/2013 2:51,FALSE,NA,3.65667E+17,NA,"<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>",cortney_leonard,0,FALSE,NA,NA
496,@cavadeltequila a personalized tequila glass,FALSE,cavadeltequila,8/9/2013 2:51,FALSE,3.6564E+17,3.65667E+17,125347468,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LFitzwa1,0,FALSE,NA,NA
497,"I think it safe to say, I have more tequila in me than blood hahaha <ed><U+00A0><U+00BC><ed><U+00BD><U+00B9><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B2><U+0089>",FALSE,NA,8/9/2013 2:51,FALSE,NA,3.65667E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kayleigh_ariana,0,FALSE,NA,NA
498,You and tequila make me crazy,FALSE,NA,8/9/2013 2:51,FALSE,NA,3.65667E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",caileyalexandra,0,FALSE,NA,NA
499,"RT @Total_CardsMove: And if you're feeling bad right now, be like @DrunkFredbird and take a shot or ten of tequila.",FALSE,NA,8/9/2013 2:51,FALSE,NA,3.65667E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lizmundinger,9,FALSE,NA,NA
500,RT @Country_Words: You and tequila make me crazy. -Kenny Chesney,FALSE,NA,8/9/2013 2:51,FALSE,NA,3.65667E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Raave_xo,763,FALSE,NA,NA
501,“@Iampenny_proud A couple shots of tequila would do it” !!!!!!,FALSE,NA,8/9/2013 2:51,FALSE,NA,3.65667E+17,NA,"<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>",good_vibrationz,1,FALSE,NA,NA
502,Might finish that tequila tomorrow night,FALSE,NA,8/9/2013 2:51,FALSE,NA,3.65667E+17,NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>",Smiley_24_,0,FALSE,NA,NA
503,RT @darbsliston1: Haven't had tequila in soooo long,FALSE,NA,8/9/2013 2:51,FALSE,NA,3.65667E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GiankaPag,2,FALSE,NA,NA
504,Doh Say That RT @Notorious_KD: I wah they trace alyo IP address n lock up alyo mc :'),FALSE,NA,8/9/2013 2:51,FALSE,NA,3.65667E+17,NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",tequila_lipz,1,FALSE,NA,NA
505,"RT @ThePrettyBitchz: I didn't take my pants off, tequila did.",FALSE,NA,8/9/2013 2:50,FALSE,NA,3.65666E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",smooches_326,2,FALSE,NA,NA
506,RT @AntiJokeTyrone: Why did the Mexican throw his wife off a cliff? Tequila.,FALSE,NA,8/9/2013 2:50,FALSE,NA,3.65666E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ashley071397,123,FALSE,NA,NA
507,why are you feeding the rabbit tequila,FALSE,NA,8/9/2013 2:50,FALSE,NA,3.65666E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wutxevs,0,FALSE,NA,NA
508,"""You make it easy easy, easy to get away sit in the sun and sip tequila all day""",FALSE,NA,8/9/2013 2:50,FALSE,NA,3.65666E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jennayyee2015,0,FALSE,NA,NA
509,"Ya sunshine ,lots of late nights ,partying drinking tequila., swiming. Lol",FALSE,NA,8/9/2013 2:50,FALSE,NA,3.65666E+17,NA,"<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>",Jasonhofer2,0,FALSE,NA,NA
510,"@GeitoVava GOOD LITTLE MEAT URCHIN. NOW, BRING YOUR GOD-KING A SANDWICH AND A BOTTLE OF TEQUILA. IT'S TIME TO DANCE.",FALSE,GeitoVava,8/9/2013 2:50,FALSE,3.65666E+17,3.65666E+17,1380581894,web,GodKingMephiles,1,FALSE,NA,NA
511,My manager gave me 3 shots of tequila #waveyonthejob <ed><U+00A0><U+00BD><ed><U+00B9><U+008C>,FALSE,NA,8/9/2013 2:50,FALSE,NA,3.65666E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jay_M914,0,FALSE,NA,NA
512,“@EmmaPascarella: A little tequila neva hurt nobody” it loves me,FALSE,EmmaPascarella,8/9/2013 2:50,FALSE,3.65666E+17,3.65666E+17,493578370,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",britttwallace,0,FALSE,NA,NA
513,This is posed and taken by our waitress. @ Cantina Taqueria &amp; Tequila Bar http://t.co/SEw8GUbYBK,FALSE,NA,8/9/2013 2:50,FALSE,NA,3.65666E+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",LizBannan,0,FALSE,NA,NA
514,"Shot of tequila, beer on tap.",FALSE,NA,8/9/2013 2:50,FALSE,NA,3.65666E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Paiigelovesyouu,0,FALSE,NA,NA
515,My eyes after tequila <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>,FALSE,NA,8/9/2013 2:50,FALSE,NA,3.65666E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",N0tFamous_yet,0,FALSE,NA,NA
516,"Tried sangria's. I don't like them cause they are weak &amp; taste funny. Sticking to mojitos, sunrises &amp; margaritas with 1800. I like tequila",FALSE,NA,8/9/2013 2:50,FALSE,NA,3.65666E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",YoIKnowHymn,0,FALSE,NA,NA
517,A little tequila neva hurt nobody,FALSE,NA,8/9/2013 2:49,FALSE,NA,3.65666E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",EmmaPascarella,1,FALSE,NA,NA
518,Shootin tequila,FALSE,NA,8/9/2013 2:49,FALSE,NA,3.65666E+17,NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>",FullNelson_Hype,0,FALSE,NA,NA
519,Tequila is Spanish for naked,FALSE,NA,8/9/2013 2:49,FALSE,NA,3.65666E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JosueMac24,1,FALSE,NA,NA
520,RT @Carrie_Br4dshaw: It might aswell be Monday still.....,FALSE,NA,8/9/2013 2:49,FALSE,NA,3.65666E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tequila_Nguyen,320,FALSE,NA,NA
521,"""Might come home in a table cloth yeah, tequila makes her clothes fall off.""",FALSE,NA,8/9/2013 2:49,FALSE,NA,3.65666E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jordanlace7,0,FALSE,NA,NA
522,"30% of the way to 10. RT @Total_CardsMove: And if you're feeling bad right now, be like @DrunkFredbird and take a shot or ten of tequila.",FALSE,Total_CardsMove,8/9/2013 2:49,FALSE,3.65665E+17,3.65666E+17,1375899518,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Indakind,0,FALSE,NA,NA
523,"Not embarrassed to admit that I went white girl crazy when he started playing ""Tequila Makes Her Clothes Fall Off"" <ed><U+00A0><U+00BD><ed><U+00B8><U+008C>",FALSE,NA,8/9/2013 2:49,FALSE,NA,3.65666E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kaylin_passmore,0,FALSE,NA,NA
524,"RT @LuckoftheDraw86: *whispers*

I want you inside me...

NO, NOT YOU random weirdo at the bar, move your fat head!

*gazes lovingly at teq…",FALSE,NA,8/9/2013 2:49,FALSE,NA,3.65666E+17,NA,web,found36,29,FALSE,NA,NA
525,RT @Carrie_Br4dshaw: The average woman falls in love 6 times a year.....mainly with shoes.,FALSE,NA,8/9/2013 2:49,FALSE,NA,3.65666E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tequila_Nguyen,1391,FALSE,NA,NA
526,LOOOOOOOOOOL WDMC :'),FALSE,NA,8/9/2013 2:49,FALSE,NA,3.65666E+17,NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",tequila_lipz,0,FALSE,NA,NA
527,"RT @LuckoftheDraw86: *whispers*

I want you inside me...

NO, NOT YOU random weirdo at the bar, move your fat head!

*gazes lovingly at teq…",FALSE,NA,8/9/2013 2:48,FALSE,NA,3.65666E+17,NA,web,BeagleEars406,29,FALSE,NA,NA
528,“@changoodie: It's another tequila sunrise http://t.co/okUm1nBe4c” hi,FALSE,changoodie,8/9/2013 2:48,FALSE,3.65665E+17,3.65666E+17,442136735,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kellbellBruins2,0,FALSE,NA,NA
529,omg ...i love this girl ....long time i didnt hear this ..omggggggggg Tequila Bailey Garcia http://t.co/LjtYmJVwcT,FALSE,NA,8/9/2013 2:48,FALSE,NA,3.65666E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",DontSmileYaNo,0,FALSE,NA,NA
530,RT @Country_Words: You and tequila make me crazy. -Kenny Chesney,FALSE,NA,8/9/2013 2:48,FALSE,NA,3.65666E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Brookie102,763,FALSE,NA,NA
531,I'm not a tequila drinker,FALSE,NA,8/9/2013 2:48,FALSE,NA,3.65666E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",xbEYOnDaVErAGEx,0,FALSE,NA,NA
532,"RT @diazamelia_: ""i may not be your cup of tea but i’m your 10th shot of tequila""",FALSE,NA,8/9/2013 2:48,FALSE,NA,3.65666E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ayeleeeen_,2,FALSE,NA,NA
533,RT @J0hnnyBlaze: Tequila is Spanish for naked,FALSE,NA,8/9/2013 2:48,FALSE,NA,3.65666E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kmcallahan2010,67,FALSE,NA,NA
534,I take life with a grain of salt…plus a slice of lemon and a shot of tequila,FALSE,NA,8/9/2013 2:48,FALSE,NA,3.65666E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DamonDupre1,0,FALSE,NA,NA
535,LMFAOOOOOOO,FALSE,NA,8/9/2013 2:48,FALSE,NA,3.65666E+17,NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",tequila_lipz,0,FALSE,NA,NA
536,"RT @Sash_Shere: “@tequila_lipz: RT @Sash_Shere: Lmfao I car take this. My heart, lungs n kidneys :') http://t.co/3nVlLziiie” #Dies http://t…",FALSE,NA,8/9/2013 2:48,FALSE,NA,3.65666E+17,NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",tequila_lipz,1,FALSE,NA,NA
537,"@B_tank24 @fadinginreality well y'all owe me a tequila night, and maybe I won't. Deal or no deal? ( Howie Mandela voice )",FALSE,B_tank24,8/9/2013 2:48,FALSE,3.65665E+17,3.65666E+17,341889823,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FlyinHi_Kyle,0,FALSE,NA,NA
538,Take a shot of tequila w me - not whiskey - then buy me a whiskey sour ok thanks http://t.co/CZsDPJxXmC,FALSE,NA,8/9/2013 2:48,FALSE,NA,3.65666E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",i_dontcare0,0,FALSE,NA,NA
539,"RT @PartySexDrugs: I didn't take my pants off, tequila did.",FALSE,NA,8/9/2013 2:48,FALSE,NA,3.65666E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BNorris90,136,FALSE,NA,NA
540,( ._.) RT @Sash_Shere: “@SubZero616: Que Pasa now follow me dawg” lmfao dor lie,FALSE,NA,8/9/2013 2:47,FALSE,NA,3.65666E+17,NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",tequila_lipz,0,FALSE,NA,NA
541,"“@tequila_lipz: RT @Sash_Shere: Lmfao I car take this. My heart, lungs n kidneys :') http://t.co/3nVlLziiie” #Dies http://t.co/DZMuhCS7oG",FALSE,tequila_lipz,8/9/2013 2:47,FALSE,3.65666E+17,3.65666E+17,345101119,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sash_Shere,1,FALSE,NA,NA
542,Taking shots of tequila just doesn't feel right without @chloverrr_,FALSE,NA,8/9/2013 2:47,FALSE,NA,3.65666E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AshleyyLeggett,0,FALSE,NA,NA
543,"@rosieeeeexo lmfao tequila made you get piercings, I will forever love that night.",FALSE,rosieeeeexo,8/9/2013 2:47,FALSE,3.65665E+17,3.65666E+17,338829833,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",ThrillsOfYouth,0,FALSE,NA,NA
544,"LOOOOL RT @spyrish: Lol ""@Sash_Shere: Lmfao maynee is time to dwl http://t.co/p1vRVYzwRS""",FALSE,NA,8/9/2013 2:47,FALSE,NA,3.65666E+17,NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",tequila_lipz,0,FALSE,NA,NA
545,@bibiortiz1 naw tequila makes me do dumb stuff lol . Plus I have a whole bottle of vodka,FALSE,bibiortiz1,8/9/2013 2:47,FALSE,3.65665E+17,3.65666E+17,109734650,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Crunkness01,0,FALSE,NA,NA
546,"RT @Sash_Shere: Lmfao I car take this. My heart, lungs n kidneys :') http://t.co/892LLt43uv",FALSE,NA,8/9/2013 2:47,FALSE,NA,3.65666E+17,NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",tequila_lipz,0,FALSE,NA,NA
547,RT @AntiJokeTyrone: Why did the Mexican throw his wife off a cliff? Tequila.,FALSE,NA,8/9/2013 2:47,FALSE,NA,3.65666E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Kayleigh_Balls,123,FALSE,NA,NA
548,@tequila_chaser haha I usually grow so much in one year! But I'm still the same size I guess for once,FALSE,tequila_chaser,8/9/2013 2:47,FALSE,3.65654E+17,3.65666E+17,1571595367,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cutebrunettegal,0,FALSE,NA,NA
549,FUCKING FINALLY AT CLUB GLAZZ AND THAT TEQUILA SHOTS AND SHIT IM STILL IN MY RIGHT MIND LOL,FALSE,NA,8/9/2013 2:47,FALSE,NA,3.65666E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",breezy_1993,0,FALSE,NA,NA
550,RT @colbyturner17: You and tequila make me crazy,FALSE,NA,8/9/2013 2:46,FALSE,NA,3.65665E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kagreenway,1,FALSE,NA,NA
551,#ChauTrueno,FALSE,NA,8/9/2013 2:46,FALSE,NA,3.65665E+17,NA,web,Efecto_Tequila,2,FALSE,NA,NA
552,@CMC__93 @EunanConveryy catherine it's all your fault. I hate tequila. Poor bro,FALSE,CMC__93,8/9/2013 2:46,FALSE,3.65665E+17,3.65665E+17,416313802,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bronaghmckeefry,0,FALSE,NA,NA
553,@HannahHennessy_ tequila shots ;),FALSE,HannahHennessy_,8/9/2013 2:46,FALSE,3.65664E+17,3.65665E+17,26586415,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",EmilyOsh1,0,FALSE,NA,NA
554,@BloggerSoDear everything happened at that bowl - I ate delicious swachos and my brothers gf threw up the tequila I bought her - excellent,FALSE,BloggerSoDear,8/9/2013 2:46,FALSE,3.65664E+17,3.65665E+17,21165553,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HBICinDC,0,FALSE,NA,NA
555,RT @AntiJokeTyrone: Why did the Mexican throw his wife off a cliff? Tequila.,FALSE,NA,8/9/2013 2:46,FALSE,NA,3.65665E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Justinkuhl7,123,FALSE,NA,NA
556,He need to check he messages tho...,FALSE,NA,8/9/2013 2:46,FALSE,NA,3.65665E+17,NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",tequila_lipz,0,FALSE,NA,NA
557,The Taco and Tequila was good to bad I threw it all back up #monostatus,FALSE,NA,8/9/2013 2:46,FALSE,NA,3.65665E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",E_Wall69,0,FALSE,NA,NA
558,It's another tequila sunrise http://t.co/fpJVoLPp2a,FALSE,NA,8/9/2013 2:46,FALSE,NA,3.65665E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",changoodie,0,FALSE,NA,NA
559,RT @Carrie_Br4dshaw: I would try to put myself in your shoes... But my heels are cuter.,FALSE,NA,8/9/2013 2:46,FALSE,NA,3.65665E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tequila_Nguyen,776,FALSE,NA,NA
560,RT @megaline09: I love tequila.,FALSE,NA,8/9/2013 2:46,FALSE,NA,3.65665E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gloriaosuna94,4,FALSE,NA,NA
561,@tequila_lipz Red dawg,FALSE,tequila_lipz,8/9/2013 2:46,FALSE,3.65665E+17,3.65665E+17,345101119,web,t00tsi3101,0,FALSE,NA,NA
562,“@aIexnwonderIand: Tequila Makes Her Clothes Fall Off just came on @holyyschmitz I thought of you<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #floattrip”<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> good times!!,FALSE,aIexnwonderIand,8/9/2013 2:46,FALSE,3.65662E+17,3.65665E+17,183886389,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",itsTHATindian,0,FALSE,NA,NA
563,"RT @PartySexDrugs: I didn't take my pants off, tequila did.",FALSE,NA,8/9/2013 2:46,FALSE,NA,3.65665E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",fellifell03,136,FALSE,NA,NA
564,@EunanConveryy tequila loves you too #hangoverfromhell,FALSE,EunanConveryy,8/9/2013 2:46,FALSE,3.65664E+17,3.65665E+17,506212672,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CMC__93,0,FALSE,NA,NA
565,Haven't had tequila in soooo long,FALSE,NA,8/9/2013 2:46,FALSE,NA,3.65665E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",darbsliston1,2,FALSE,NA,NA
566,@grumpykyle well I'm dedicating all this tequila I'm drinking to Thursday-Faceday Pacific division. #Cheers,FALSE,grumpykyle,8/9/2013 2:46,FALSE,3.65665E+17,3.65665E+17,432885938,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HellmannOnEarth,0,FALSE,NA,NA
567,@EunanConveryy fuck you and your fucking tequila #fuck,FALSE,EunanConveryy,8/9/2013 2:46,FALSE,3.65664E+17,3.65665E+17,506212672,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bronaghmckeefry,0,FALSE,NA,NA
568,@CorkyB92 I was. I came home to take care of my pups and figured I'd jump into this bottle of tequila. <ed><U+00A0><U+00BD><ed><U+00B8><U+00AC>,FALSE,CorkyB92,8/9/2013 2:46,FALSE,3.65664E+17,3.65665E+17,538681847,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",petitprince85,0,FALSE,NA,NA
569,RT @AntiJokeTyrone: Why did the Mexican throw his wife off a cliff? Tequila.,FALSE,NA,8/9/2013 2:46,FALSE,NA,3.65665E+17,NA,web,brennawitit,123,FALSE,NA,NA
570,“@Iampenny_proud: A couple shots of tequila would do it” <ed><U+00A0><U+00BD><ed><U+00B9><U+008C>,FALSE,Iampenny_proud,8/9/2013 2:46,FALSE,3.65665E+17,3.65665E+17,324442813,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sbhorner13,1,FALSE,NA,NA
571,now this might just be because i had 3 bottles of tequila but,FALSE,NA,8/9/2013 2:46,FALSE,NA,3.65665E+17,NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",TinyTATARI,0,FALSE,NA,NA
572,RT @laneymarie30: tequila makes our clothes fall off! <ed><U+00A0><U+00BD><ed><U+00B8><U+009C>,FALSE,NA,8/9/2013 2:45,FALSE,NA,3.65665E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tay_lafountain,1,FALSE,NA,NA
573,"Just Pick Allyo Colour Now,,, http://t.co/XwACfenJXj",FALSE,NA,8/9/2013 2:45,FALSE,NA,3.65665E+17,NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",tequila_lipz,0,FALSE,NA,NA
574,Tequila flavored beer? #mindblown,FALSE,NA,8/9/2013 2:45,FALSE,NA,3.65665E+17,NA,"<a href=""http://www.handmark.com"" rel=""nofollow"">TweetCaster for iOS</a>",ethanslater,0,FALSE,NA,NA
575,"RT @Total_CardsMove: And if you're feeling bad right now, be like @DrunkFredbird and take a shot or ten of tequila.",FALSE,NA,8/9/2013 2:45,FALSE,NA,3.65665E+17,NA,web,THEBestCardsFan,9,FALSE,NA,NA
576,"RT @PartySexDrugs: I didn't take my pants off, tequila did.",FALSE,NA,8/9/2013 2:45,FALSE,NA,3.65665E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kelsss2013,136,FALSE,NA,NA
577,Look at that tequila sunrise. <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6>,FALSE,NA,8/9/2013 2:45,FALSE,NA,3.65665E+17,NA,web,itspbjennytime,0,FALSE,NA,NA
578,No good night ever starts with tequila,FALSE,NA,8/9/2013 2:45,FALSE,NA,3.65665E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tarsabears,0,FALSE,NA,NA
579,RT @tiananicolelove: Tequila makes my clothes fall off. <ed><U+00A0><U+00BC><ed><U+00BD><U+00B8> #SorryNotSorry,FALSE,NA,8/9/2013 2:45,FALSE,NA,3.65665E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kyyylieh_ass,1,FALSE,NA,NA
580,"RT @Total_CardsMove: And if you're feeling bad right now, be like @DrunkFredbird and take a shot or ten of tequila.",FALSE,NA,8/9/2013 2:45,FALSE,NA,3.65665E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ruhberto,9,FALSE,NA,NA
581,@ahurtado3 75mph on Highway17..horses..tequila..no fear..i mean ur bf should probably know by now ur an Adrenaline junkie,FALSE,ahurtado3,8/9/2013 2:45,FALSE,3.65663E+17,3.65665E+17,79083237,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Soul_Smooth,0,FALSE,NA,NA
582,Tequila without ice is not good.,FALSE,NA,8/9/2013 2:45,FALSE,NA,3.65665E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",IvanLomeli87,0,FALSE,NA,NA
583,VG Laser Disc Tequila Sunrise Mel Gibson Kurt Rissell Ext Play Free Shipping $13.78 http://t.co/e7bkwJ2c26 #DVDs #Movies,FALSE,NA,8/9/2013 2:45,FALSE,NA,3.65665E+17,NA,"<a href=""http://uTweetDeals.com"" rel=""nofollow"">U Tweet Deals</a>",_D_VD,0,FALSE,NA,NA
584,You better have a tequila sunrise waiting for me because I actually put eyeliner on for this,FALSE,NA,8/9/2013 2:45,FALSE,NA,3.65665E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",candyceh8syou,0,FALSE,NA,NA
585,"RT @Total_CardsMove: And if you're feeling bad right now, be like @DrunkFredbird and take a shot or ten of tequila.",FALSE,NA,8/9/2013 2:44,FALSE,NA,3.65665E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",brogankrople,9,FALSE,NA,NA
586,My mom is trying to persuade me to stay in instead of going out with my friends by whipping out the tequila. Lol I know it. #SneakyMom,FALSE,NA,8/9/2013 2:44,FALSE,NA,3.65665E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",emmgo91,0,FALSE,NA,NA
587,@zdomin9221 I mean put a couple shots of tequila in you and you can dance to anything <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00,FALSE,zdomin9221,8/9/2013 2:44,FALSE,3.65665E+17,3.65665E+17,298871816,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",yashiiiee,0,FALSE,NA,NA
588,<ed><U+00A0><U+00BD><ed><U+00B0><U+0094> #savetheroosters @tequilajacksott @ Tequila Jacks http://t.co/BOkukDQD7d,FALSE,NA,8/9/2013 2:44,FALSE,NA,3.65665E+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",sammimcleod,0,FALSE,NA,NA
